   35.467     32.109     29.179     26.847     25.098     23.925     23.312     23.225     23.602     24.342     25.286     26.218     26.856     26.885     26.007     24.019     20.897     16.855     12.338      7.939      4.244      1.671      0.330      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000
   32.681     29.581     26.877     24.711     23.075     21.971     21.395     21.330     21.736     22.542     23.634     24.844     25.941     26.645     26.653     25.696     23.614     20.427     16.383     11.934      7.651      4.086      1.612      0.322      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000
   46.093     29.108     25.038     22.928     21.393     20.351     19.803     19.744     20.150     20.973     22.131     23.495     24.882     26.056     26.739     26.645     25.538     23.303     20.006     15.925     11.520      7.342      3.901      1.531      0.302      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000
   12.204     11.256     10.418      9.784      9.368      9.197      9.300      9.717     10.491     11.675     13.320     15.477     18.170     21.367     24.927     28.519     31.552     33.169     32.457     28.917     22.976     16.003      9.605      4.793      1.790      0.344      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000
   10.417      9.635      8.942      8.402      8.029      7.841      7.863      8.119      8.636      9.440     10.561     12.022     13.846     16.042     18.600     21.473     24.552     27.630     30.355     32.207     32.524     30.658     26.297     19.859     12.637      6.353      2.194      0.269      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000
   10.153      9.431      8.788      8.282      7.926      7.741      7.748      7.969      8.425      9.136     10.118     11.385     12.944     14.798     16.939     19.345     21.976     24.752     27.541     30.132     32.216     33.373     33.112     30.971     26.723     20.636     13.647      7.174      2.566      0.339      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000
   10.170      9.480      8.864      8.375      8.028      7.843      7.841      8.042      8.464      9.122     10.023     11.173     12.567     14.199     16.057     18.121     20.366     22.752     25.219     27.677     29.989     31.959     33.316     33.719     32.789     30.188     25.794     19.834     13.122      6.956      2.538      0.364      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000
   10.189      9.523      8.928      8.452      8.110      7.921      7.907      8.086      8.472      9.075      9.897     10.932     12.170     13.596     15.191     16.937     18.812     20.794     22.855     24.957     27.047     29.046     30.837     32.250     33.054     32.945     31.602     28.684     24.078     18.161     11.796      6.146      2.197      0.285      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000
   10.157      9.515      8.939      8.474      8.136      7.943      7.914      8.068      8.414      8.959      9.697     10.617     11.703     12.933     14.286     15.742     17.285     18.899     20.574     22.298     24.058     25.833     27.589     29.266     30.763     31.913     32.492     32.124     30.397     27.077     22.212     16.285     10.234      5.155      1.774      0.154      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000
    9.906      9.294      8.743      8.294      7.961      7.762      7.715      7.834      8.128      8.596      9.230     10.013     10.923     11.938     13.032     14.188     15.390     16.630     17.902     19.209     20.554     21.942     23.374     24.846     26.332     27.767     29.047     29.923     30.039     29.049     26.645     22.707     17.495     11.723      6.413      2.515      0.471      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000
    9.769      9.181      8.650      8.214      7.886      7.683      7.622      7.716      7.970      8.381      8.937      9.620     10.403     11.264     12.178     13.128     14.103     15.097     16.112     17.156     18.241     19.385     20.608     21.934     23.377     24.932     26.580     28.187     29.507     30.260     30.083     28.590     25.539     21.001     15.478      9.841      5.054      1.793      0.221      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000
    9.477      8.917      8.411      7.990      7.669      7.463      7.388      7.453      7.663      8.011      8.484      9.060      9.715     10.422     11.161     11.917     12.679     13.446     14.221     15.015     15.842     16.725     17.690     18.765     19.983     21.365     22.933     24.628     26.306     27.798     28.832     29.041     28.040     25.550     21.555     16.420     10.894      5.927      2.331      0.448      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000
    9.311      8.774      8.287      7.880      7.565      7.357      7.271      7.316      7.493      7.797      8.210      8.710      9.273      9.874     10.494     11.119     11.741     12.361     12.985     13.623     14.294     15.019     15.827     16.752     17.833     19.105     20.614     22.348     24.233     26.186     28.041     29.521     30.264     29.874     28.029     24.612     19.847     14.341      8.962      4.549      1.599      0.173      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000
    9.015      8.505      8.041      7.649      7.342      7.134      7.038      7.061      7.204      7.460      7.810      8.233      8.704      9.201      9.706     10.206     10.698     11.181     11.663     12.155     12.672     13.237     13.875     14.620     15.507     16.575     17.874     19.412     21.155     23.073     25.079     26.998     28.569     29.458     29.297     27.766     24.719     20.306     15.028      9.673      5.091      1.911      0.319      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000
    5.301      6.806      7.256      7.247      7.085      6.922      6.830      6.839      6.955      7.170      7.469      7.829      8.227      8.642      9.057      9.463      9.856     10.238     10.615     10.999     11.404     11.852     12.364     12.972     13.708     14.610     15.727     17.075     18.642     20.427     22.392     24.436     26.389     28.009     28.986     28.975     27.665     24.890     20.744     15.656     10.349      5.664      2.284      0.478      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000
   10.817     10.463     10.122      9.815      9.557      9.363      9.250      9.229      9.303      9.463      9.691      9.966     10.265     10.569     10.865     11.147     11.414     11.668     11.916     12.171     12.447     12.761     13.134     13.594     14.170     14.894     15.810     16.933     18.260     19.799     21.540     23.430     25.372     27.225     28.794     29.831     30.032     29.097     26.814     23.165     18.430     13.186      8.199      4.165      1.473      0.163      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000
   13.721     13.096     12.516     12.005     11.577     11.247     11.031     10.936     10.959     11.084     11.286     11.536     11.805     12.070     12.317     12.539     12.735     12.910     13.072     13.235     13.412     13.621     13.884     14.223     14.667     15.241     15.982     16.898     17.977     19.224     20.621     22.122     23.650     25.101     26.339     27.211     27.543     27.130     25.795     23.433     20.083     15.969     11.511      7.255      3.743      1.353      0.185      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000
   15.396     14.615     13.894     13.262     12.731     12.318     12.036     11.891     11.875     11.970     12.145     12.367     12.603     12.830     13.030     13.198     13.333     13.442     13.533     13.621     13.719     13.847     14.024     14.272     14.617     15.083     15.700     16.474     17.389     18.446     19.628     20.889     22.162     23.362     24.383     25.122     25.458     25.243     24.339     22.648     20.152     16.947     13.263      9.446      5.908      3.034      1.088      0.138      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000
   16.345     15.468     14.661     13.953     13.358     12.889     12.560     12.376     12.327     12.392     12.539     12.730     12.932     13.120     13.277     13.398     13.482     13.536     13.570     13.599     13.638     13.704     13.817     13.998     14.271     14.659     15.189     15.864     16.669     17.601     18.646     19.760     20.884     21.943     22.850     23.547     23.928     23.873     23.268     22.021     20.092     17.520     14.440     11.087      7.771      4.815      2.476      0.871      0.062      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000
   16.458     15.538     14.692     13.949     13.320     12.820     12.460     12.243     12.160     12.189     12.296     12.444     12.600     12.739     12.845     12.913     12.943     12.943     12.923     12.896     12.877     12.883     12.932     13.043     13.238     13.536     13.963     14.517     15.183     15.959     16.826     17.746     18.666     19.518     20.258     20.825     21.133     21.086     20.591     19.571     17.986     15.854     13.266     10.392      7.471      4.778      2.571      1.032      0.207      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000
   16.517     15.573     14.706     13.942     13.293     12.772     12.390     12.150     12.043     12.046     12.125     12.244     12.370     12.477     12.553     12.589     12.589     12.560     12.511     12.456     12.410     12.389     12.409     12.492     12.656     12.919     13.308     13.820     14.440     15.166     15.982     16.852     17.725     18.557     19.316     19.937     20.345     20.455     20.181     19.444     18.196     16.432     14.206     11.638      8.909      6.242      3.865      1.982      0.715      0.090      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000
   16.086     15.150     14.288     13.527     12.878     12.352     11.959     11.703     11.573     11.549     11.596     11.682     11.773     11.847     11.889     11.895     11.866     11.809     11.735     11.655     11.584     11.537     11.530     11.581     11.709     11.929     12.266     12.717     13.266     13.912     14.638     15.410     16.188     16.953     17.658     18.247     18.655     18.804     18.615     18.017     16.959     15.427     13.460     11.155      8.667      6.197      3.959      2.147      0.880      0.187      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000
   15.740     14.818     13.968     13.216     12.571     12.045     11.647     11.381     11.238     11.195     11.223     11.287     11.358     11.413     11.437     11.428     11.386     11.319     11.237     11.150     11.074     11.022     11.011     11.057     11.178     11.391     11.718     12.159     12.697     13.332     14.049     14.815     15.624     16.438     17.215     17.903     18.441     18.756     18.769     18.405     17.603     16.335     14.617     12.516     10.158      7.711      5.365      3.310      1.693      0.609      0.074      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000
   15.078     14.188     13.366     12.638     12.010     11.494     11.099     10.827     10.671     10.610     10.616     10.656     10.703     10.735     10.740     10.714     10.658     10.579     10.487     10.393     10.308     10.248     10.226     10.259     10.363     10.553     10.850     11.253     11.748     12.331     12.988     13.719     14.496     15.286     16.049     16.740     17.302     17.666     17.756     17.497     16.828     15.712     14.156     12.216     10.002      7.671      5.412      3.414      1.824      0.731      0.146      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000
   14.620     13.758     12.963     12.256     11.644     11.138     10.748     10.475     10.312     10.242     10.235     10.263     10.298     10.320     10.317     10.286     10.228     10.150     10.060      9.970      9.890      9.836      9.820      9.859      9.968     10.163     10.465     10.872     11.372     11.959     12.651     13.429     14.268     15.139     16.005     16.826     17.545     18.095     18.398     18.373     17.946     17.067     15.723     13.949     11.834      9.518      7.173      4.984      3.091      1.594      0.562      0.050      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000
   13.909     13.088     12.329     11.653     11.065     10.576     10.194      9.923      9.755      9.672      9.651      9.661      9.679      9.686      9.671      9.630      9.565      9.481      9.389      9.296      9.215      9.158      9.137      9.168      9.265      9.443      9.720     10.096     10.556     11.119     11.785     12.538     13.356     14.211     15.073     15.901     16.646     17.241     17.611     17.676     17.359     16.604     15.388     13.734     11.720      9.474      7.165      4.983      3.088      1.612      0.621      0.109      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000
   27.138     18.167     13.191     11.385     10.592     10.082      9.705      9.436      9.265      9.175      9.142      9.140      9.146      9.141      9.117      9.070      9.002      8.917      8.824      8.733      8.653      8.596      8.574      8.601      8.692      8.858      9.118      9.469      9.917     10.469     11.123     11.867     12.681     13.540     14.415     15.272     16.061     16.719     17.173     17.339     17.138     16.505     15.409     13.863     11.935      9.748      7.466      5.281      3.357      1.827      0.766      0.177      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000
    8.331      7.839      7.383      6.983      6.648      6.388      6.217      6.140      6.158      6.263      6.436      6.655      6.894      7.132      7.351      7.542      7.702      7.831      7.935      8.023      8.106      8.198      8.313      8.471      8.690      8.988      9.391      9.902     10.507     11.210     12.006     12.876     13.793     14.731     15.664     16.562     17.387     18.087     18.600     18.852     18.763     18.263     17.304     15.874     14.015     11.824      9.449      7.072      4.862      2.973      1.518      0.556      0.079      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000
    6.113      5.780      5.470      5.193      4.956      4.767      4.632      4.557      4.541      4.580      4.661      4.769      4.891      5.014      5.130      5.234      5.327      5.411      5.490      5.571      5.663      5.776      5.922      6.115      6.375      6.720      7.180      7.771      8.495      9.374     10.424     11.646     13.030     14.554     16.183     17.862     19.505     20.991     22.173     22.886     22.985     22.370     21.022     19.010     16.487     13.654     10.730      7.932      5.422      3.332      1.747      0.695      0.143      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000
