    500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000
   1059.34635398      988.85016726      910.30645904      828.01338508      743.68216648      660.26585812      583.73002509      531.47653535      516.09817917      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000
   1070.37025031     1019.77245042      963.30983976      904.61549245      844.64380748      784.20609980      724.12640318      665.53283120      610.36638561      561.98925541      523.37436204      523.00817874      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000
   1075.82825900     1032.44501345      984.05776193      934.08828101      883.45143270      832.69193185      782.19613000      732.36678748      683.75263629      637.17303525      593.91747890      555.74274624      523.97895152      514.18634164      509.04112484      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000
   1079.71888002     1040.15111401      996.09886129      950.88077688      905.37118328      859.98640834      814.96854295      770.52084081      726.87636787      684.35918525      643.46189761      604.94457006      569.96344222      539.81147974      513.82354307      512.66397507      506.80346286      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000
   1082.86469163     1045.78655542     1004.62118740      962.60906451      920.55845584      878.79503370      837.47785230      796.71580046      756.61980527      717.33992515      679.10214761      642.25241174      607.31052414      575.01045838      546.38848228      523.48435128      505.45076003      515.47254320      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000
   1085.52296923     1050.32892556     1011.39512698      971.87434615      932.49398745      893.50517541      855.00648152      817.04827586      779.67599635      742.95662479      707.00201661      671.99547720      638.22552254      606.12679410      576.33700760      549.75541527      526.90190567      506.27350891      510.16617472      506.40614346      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000
   1087.79366153     1054.12895266     1017.04261821      979.58669629      942.40590362      905.68958843      869.49019101      833.81753848      798.67576095      764.08382605      730.09162641      696.79626810      664.36134706      633.03998851      603.20352295      575.37261804      550.16116310      527.97746386      510.59100165      504.84373443      510.29157732      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000
   1089.74518918     1057.40646698     1021.94296809      986.29447628      951.02585874      916.27363837      882.05261526      848.34144483      815.11470152      782.35936031      750.08634150      718.34111795      687.21583773      656.86396809      627.51884564      599.51762960      573.31737767      549.44357012      528.51715586      512.60158978      501.89823411      512.49798641      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000
   1091.41375155     1060.23142051     1026.20360754      992.15188758      958.56648001      925.53796821      893.04952111      861.05496296      829.50687508      798.37002146      767.62986715      737.29977333      707.42893432      678.11190050      649.50071713      621.82115411      595.39197593      570.63403240      548.03953038      528.32780266      513.24533967      500.27524734      513.74722623      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000      500.00000000
