        34952.0     0.00000     0.00000     0.00000    34.00000
       356659.1     0.00000     0.00000     0.00000    33.99926
      1657593.8     0.00000     0.00000     0.00000    33.99927
       319982.5     0.00000     0.00000     0.00000    33.99916
       945694.4     0.00000     0.00000     0.00000    33.99612
       230305.5     0.00000     0.00000     0.00000    33.99074
      1301767.4     0.00000     0.00000     0.00000    33.99051
       371898.2     0.00000     0.00000     0.00000    33.99216
      1580241.7     0.00000     0.00000     0.00000    33.99367
       389938.5     0.00000     0.00000     0.00000    33.99498
      1664123.7     0.00000     0.00000     0.00000    33.99605
       251453.9     0.00000     0.00000     0.00000    33.99699
      1327212.7     0.00000     0.00000     0.00000    33.99771
       327802.7     0.00000     0.00000     0.00000    33.99531
      1446602.8     0.00000     0.00000     0.00000    33.99510
       425947.8     0.00000     0.00000     0.00000    33.99604
      1810112.2     0.00000     0.00000     0.00000    33.99698
       289676.6     0.00000     0.00000     0.00000    33.99729
      1398563.0     0.00000     0.00000     0.00000    33.99709
       278892.7     0.00000     0.00000     0.00000    33.99680
      1391499.2     0.00000     0.00000     0.00000    33.99675
       225541.8     0.00000     0.00000     0.00000    33.99685
      1101128.0     0.00000     0.00000     0.00000    33.99691
       253183.8     0.00000     0.00000     0.00000    33.98361
      1216264.2     0.00001     0.00000     0.00000    33.98267
       233266.3     0.00000     0.00000     0.00000    33.98665
      1265023.0     0.00000     0.00000     0.00000    33.98981
       246999.9     0.00000     0.00000     0.00000    33.99219
      1240800.4     0.00000     0.00000     0.00000    33.99316
       357476.1     0.00000     0.00000     0.00000    33.99474
      1635315.7     0.00000     0.00000     0.00000    33.99601
       262229.5     0.00000     0.00000     0.00000    33.99696
      1567408.2     0.00000     0.00000     0.00000    33.99727
       276469.6     0.00000     0.00000     0.00000    33.99710
      1431426.2     0.00000     0.00000     0.00000    33.99735
       221690.2     0.00000     0.00000     0.00000    33.99735
      1603021.9     0.00000     0.00000     0.00000    33.99771
       334082.7     0.00000     0.00000     0.00000    33.99823
      1472392.3     0.00000     0.00000     0.00000    33.99826
       420305.1     0.00000     0.00000     0.00000    33.99835
      1122704.6     0.00000     0.00000     0.00000    33.99816
       293372.7     0.00000     0.00000     0.00000    33.99806
      1268468.0     0.00000     0.00000     0.00000    33.99773
       402346.5     0.00000     0.00000     0.00000    33.99727
      1412408.9     0.00000     0.00000     0.00000    33.99725
       321173.0     0.00000     0.00000     0.00000    33.99730
      1499671.6     0.00000     0.00000     0.00000    33.99759
       265739.2     0.00000     0.00000     0.00000    33.99804
      1402262.5     0.00000     0.00000     0.00000    33.99808
       301812.4     0.00000     0.00000     0.00000    33.99817
      1416402.7     0.00000     0.00000     0.00000    33.99805
       266986.0     0.00000     0.00000     0.00000    33.99777
      1410211.4     0.00000     0.00000     0.00000    33.99736
       286010.1     0.00000     0.00000     0.00000    33.99696
      1478891.2     0.00000     0.00000     0.00000    33.99696
       321264.3     0.00000     0.00000     0.00000    33.99703
      1356815.0     0.00000     0.00000     0.00000    33.99722
       327582.6     0.00000     0.00000     0.00000    33.99760
      1365110.7     0.00000     0.00000     0.00000    33.99777
       299416.7     0.00000     0.00000     0.00000    33.99730
      1224375.9     0.00000     0.00000     0.00000    33.99684
       260714.0     0.00000     0.00000     0.00000    33.99629
      1235922.6     0.00000     0.00000     0.00000    33.99605
       286152.0     0.00000     0.00000     0.00000    33.99618
      1347419.5     0.00000     0.00000     0.00000    33.99641
       300454.9     0.00000     0.00000     0.00000    33.99638
      1337122.9     0.00000     0.00000     0.00000    33.99548
       266030.3     0.00000     0.00000     0.00000    33.99578
      1232434.2     0.00000     0.00000     0.00000    33.99595
       207977.8     0.00000     0.00000     0.00000    33.99610
      1177634.1     0.00000     0.00000     0.00000    33.99647
       241275.1     0.00000     0.00000     0.00000    33.99696
      1230708.5     0.00000     0.00000     0.00000    33.99763
       229656.1     0.00000     0.00000     0.00000    33.99784
      1273958.0     0.00000     0.00000     0.00000    33.99797
